Timestamp,Number of people
2018-08-07T10:00:15.389778Z,82
2018-08-07T10:20:16.907759Z,75
2018-08-07T10:40:21.357224Z,74
2018-08-07T10:50:16.323856Z,70
2018-08-07T11:00:18.590679Z,58
2018-08-07T11:20:17.246503Z,52
2018-08-07T11:40:16.309733Z,62
2018-08-07T11:50:17.327119Z,60
2018-08-07T12:00:15.097901Z,60
2018-08-07T12:10:19.042050Z,60
2018-08-07T12:20:15.260436Z,65
2018-08-07T12:30:17.684548Z,66
2018-08-07T12:50:17.463481Z,54
2018-08-07T13:00:14.935165Z,52
2018-08-07T13:10:15.208291Z,53
2018-08-07T13:20:15.130236Z,54
2018-08-07T13:30:17.430500Z,53
2018-08-07T13:40:15.632045Z,62
2018-08-07T13:50:16.638646Z,64
2018-08-07T14:00:15.841540Z,65
2018-08-07T14:10:17.090325Z,65
2018-08-07T14:20:15.038872Z,65
2018-08-07T14:30:14.796266Z,66
2018-08-07T14:40:17.479591Z,61
2018-08-07T14:50:20.609421Z,62
2018-08-07T15:00:18.071179Z,67
2018-08-07T15:50:17.789883Z,71
2018-08-07T16:00:23.015661Z,80
2018-08-07T16:10:17.531031Z,92
2018-08-07T16:20:16.081061Z,94
2018-08-07T16:30:14.830557Z,106
2018-08-07T16:40:17.881964Z,116
2018-08-07T16:50:17.619961Z,143
2018-08-07T17:00:16.624499Z,163
2018-08-07T17:10:22.734160Z,173
2018-08-07T17:20:17.151938Z,185
2018-08-07T17:30:15.592515Z,166
2018-08-07T17:40:15.769878Z,162
2018-08-07T17:50:15.538885Z,158
2018-08-07T18:00:15.041359Z,154
2018-08-07T18:30:16.037655Z,154
2018-08-07T18:40:17.810149Z,166
2018-08-07T19:00:17.035147Z,151
2018-08-07T19:10:18.139355Z,139
2018-08-07T19:20:20.786329Z,132
2018-08-07T19:30:15.933639Z,118
2018-08-07T19:40:16.249361Z,105
2018-08-07T19:50:16.449534Z,103
2018-08-07T20:00:34.111303Z,90
2018-08-07T20:10:14.331057Z,79
2018-08-07T20:20:17.650972Z,67
2018-08-07T20:30:15.808153Z,68
2018-08-07T20:40:17.456346Z,66
2018-08-07T20:50:17.839207Z,64
2018-08-07T21:00:18.012426Z,61
2018-08-07T21:10:15.803229Z,55
2018-08-07T21:20:17.031861Z,39
2018-08-07T21:40:16.420830Z,40
2018-08-07T21:50:16.608537Z,36
2018-08-07T22:00:16.539995Z,32
2018-08-07T22:10:17.296777Z,33
2018-08-07T22:20:16.709410Z,34
2018-08-07T22:30:15.646814Z,26
2018-08-07T22:40:16.933147Z,28
2018-08-07T22:50:14.105572Z,28
2018-08-07T23:00:14.959153Z,22
2018-08-07T23:10:15.703315Z,20
2018-08-07T23:20:16.596893Z,20
2018-08-07T23:30:20.508013Z,20
2018-08-07T23:40:16.763395Z,20
2018-08-07T23:50:16.437216Z,20
2018-08-08T00:00:15.213042Z,20
2018-08-08T00:10:14.808911Z,20
2018-08-08T00:20:19.919982Z,20
2018-08-08T00:30:16.786378Z,20
2018-08-08T00:40:17.272569Z,20
2018-08-08T00:50:16.512264Z,20
2018-08-08T01:00:14.703607Z,20
2018-08-08T01:10:16.460060Z,20
2018-08-08T01:30:15.035278Z,20
2018-08-08T01:40:14.752659Z,20
2018-08-08T01:50:18.416625Z,20
2018-08-08T02:00:17.416885Z,20
2018-08-08T02:10:17.790728Z,20
2018-08-08T02:20:17.212247Z,20
2018-08-08T02:30:15.322720Z,20
2018-08-08T02:40:16.044451Z,20
2018-08-08T02:50:16.137866Z,20
2018-08-08T03:00:19.815918Z,20
2018-08-08T03:10:16.437885Z,20
2018-08-08T03:20:15.307510Z,20
2018-08-08T03:30:15.597590Z,20
2018-08-08T03:40:15.434591Z,20
2018-08-08T03:50:15.653847Z,20
2018-08-08T04:00:16.411524Z,20
2018-08-08T04:10:19.799905Z,20
2018-08-08T04:20:15.866555Z,20
2018-08-08T04:30:15.666809Z,20
2018-08-08T04:40:19.011570Z,20
2018-08-08T04:50:14.566012Z,22
2018-08-08T05:00:16.067264Z,25
2018-08-08T05:10:15.151665Z,37
2018-08-08T05:20:18.617929Z,47
2018-08-08T05:30:16.839167Z,54
2018-08-08T05:50:16.676244Z,62
2018-08-08T06:00:15.797379Z,70
2018-08-08T06:20:16.283954Z,66
2018-08-08T06:30:19.470459Z,67
2018-08-08T06:40:16.524402Z,60
2018-08-08T06:50:16.822814Z,55
2018-08-08T07:00:16.225037Z,55
2018-08-08T07:10:14.663250Z,51
2018-08-08T07:20:15.577052Z,46
2018-08-08T07:30:14.776753Z,41
2018-08-08T07:40:16.788779Z,41
2018-08-08T07:50:17.604327Z,41
2018-08-08T08:00:17.148174Z,36
2018-08-08T08:10:15.859433Z,40
2018-08-08T08:20:17.829334Z,54
2018-08-08T08:40:18.613627Z,71
2018-08-08T08:50:15.626550Z,72
2018-08-08T09:00:14.989620Z,82
2018-08-08T09:10:16.579645Z,97
2018-08-08T09:20:15.898304Z,118
2018-08-08T09:30:15.461627Z,111
2018-08-08T09:40:16.893612Z,109
2018-08-08T09:50:15.855867Z,113
2018-08-08T10:00:16.178360Z,100
2018-08-08T10:10:17.101947Z,99
2018-08-08T10:20:14.243144Z,92
2018-08-08T10:30:17.222045Z,90
2018-08-08T10:40:15.478804Z,69
2018-08-08T10:50:23.999157Z,63
2018-08-08T11:00:14.530584Z,58
2018-08-08T11:10:19.960811Z,54
2018-08-08T11:20:14.521592Z,69
2018-08-08T11:30:17.446037Z,69
2018-08-08T11:40:17.209394Z,75
2018-08-08T11:50:19.215880Z,70
2018-08-08T12:00:15.665668Z,73
2018-08-08T12:10:21.990518Z,67
2018-08-08T12:20:15.965418Z,60
2018-08-08T12:30:14.717889Z,49
2018-08-08T12:42:22.967392Z,46
2018-08-08T12:50:14.369224Z,50
2018-08-08T13:10:15.856266Z,45
2018-08-08T13:20:16.168166Z,46
2018-08-08T13:30:17.218353Z,49
2018-08-08T13:40:16.821275Z,53
2018-08-08T13:50:22.280406Z,52
2018-08-08T14:00:16.189962Z,59
2018-08-08T14:10:14.756482Z,65
2018-08-08T14:20:17.101700Z,62
2018-08-08T14:30:17.584542Z,67
2018-08-08T14:40:16.865354Z,71
2018-08-08T14:50:17.980671Z,71
2018-08-08T15:00:14.790520Z,71
2018-08-08T15:10:17.679915Z,73
2018-08-08T15:20:18.614526Z,78
2018-08-08T15:30:16.100358Z,74
2018-08-08T15:40:16.445098Z,72
2018-08-08T15:50:17.361384Z,81
2018-08-08T16:00:20.697134Z,83
2018-08-08T16:10:15.070975Z,104
2018-08-08T16:30:17.815040Z,139
2018-08-08T16:40:17.997491Z,148
2018-08-08T16:50:17.105346Z,157
2018-08-08T17:00:15.936381Z,177
2018-08-08T17:10:16.719483Z,169
2018-08-08T17:20:14.935374Z,156
2018-08-08T17:40:17.665205Z,174
2018-08-08T17:50:17.699753Z,161
2018-08-08T18:00:16.413885Z,151
2018-08-08T18:10:18.545992Z,148
2018-08-08T18:20:17.561350Z,156
2018-08-08T18:30:15.965973Z,163
2018-08-08T18:40:16.734921Z,155
2018-08-08T18:50:15.423303Z,145
2018-08-08T19:00:15.942407Z,137
2018-08-08T19:10:14.988588Z,123
2018-08-08T19:20:16.937850Z,116
2018-08-08T19:30:15.737761Z,92
2018-08-08T19:40:17.754416Z,95
2018-08-08T19:50:16.190956Z,91
2018-08-08T20:00:15.406562Z,93
2018-08-08T20:20:15.859786Z,72
2018-08-08T20:30:17.157247Z,76
2018-08-08T20:40:17.672250Z,77
2018-08-08T20:50:17.641015Z,76
2018-08-08T21:00:15.699496Z,70
2018-08-08T21:10:18.931102Z,59
2018-08-08T21:30:16.058208Z,53
2018-08-08T21:40:18.203361Z,48
2018-08-08T21:50:17.069406Z,44
2018-08-08T22:00:14.852541Z,36
2018-08-08T22:10:17.010510Z,36
2018-08-08T22:20:16.424614Z,32
2018-08-08T22:30:16.683693Z,24
2018-08-08T22:40:17.017199Z,23
2018-08-08T22:50:15.336863Z,20
2018-08-08T23:00:14.992543Z,20
2018-08-08T23:10:17.076901Z,20
2018-08-08T23:20:18.967737Z,20
2018-08-08T23:30:15.333176Z,20
2018-08-08T23:40:16.172623Z,20
2018-08-09T00:00:16.417804Z,20
2018-08-09T00:10:17.008502Z,20
2018-08-09T00:20:15.373211Z,20
2018-08-09T00:30:14.687156Z,20
2018-08-09T00:40:15.825000Z,20
2018-08-09T00:50:16.971585Z,20
2018-08-09T01:00:14.705138Z,20
2018-08-09T01:10:16.271395Z,20
2018-08-09T01:20:14.874178Z,20
2018-08-09T01:30:23.018204Z,20
2018-08-09T01:40:15.653093Z,20
2018-08-09T01:50:15.473221Z,20
2018-08-09T02:00:16.144478Z,20
2018-08-09T02:10:15.809809Z,20
2018-08-09T02:20:15.474772Z,20
2018-08-09T02:30:15.820655Z,20
2018-08-09T02:40:20.251518Z,20
2018-08-09T02:50:16.398827Z,20
2018-08-09T03:00:15.238482Z,20
2018-08-09T03:10:16.856519Z,20
2018-08-09T03:20:16.001115Z,20
2018-08-09T03:30:15.764081Z,20
2018-08-09T03:40:16.751650Z,20
2018-08-09T03:50:18.779897Z,20
2018-08-09T04:10:16.436238Z,20
2018-08-09T04:20:15.970194Z,20
2018-08-09T04:40:16.589281Z,20
2018-08-09T04:50:15.747808Z,20
2018-08-09T05:10:18.559349Z,28
2018-08-09T05:20:16.320805Z,33
2018-08-09T05:30:16.388086Z,38
2018-08-09T05:40:15.842674Z,55
2018-08-09T05:50:15.315560Z,61
2018-08-09T06:00:18.260018Z,58
2018-08-09T06:10:16.858144Z,61
2018-08-09T06:20:16.412290Z,70
2018-08-09T06:30:16.503776Z,67
2018-08-09T06:40:14.693756Z,54
2018-08-09T06:50:15.956277Z,46
2018-08-09T07:00:15.979988Z,42
2018-08-09T07:10:17.435202Z,42
2018-08-09T07:20:14.671918Z,36
2018-08-09T07:30:17.465361Z,31
2018-08-09T07:40:16.503782Z,32
2018-08-09T07:50:16.078067Z,31
2018-08-09T08:00:16.574368Z,32
2018-08-09T08:10:14.864051Z,34
2018-08-09T08:20:19.252669Z,41
2018-08-09T08:30:17.154867Z,53
2018-08-09T08:50:16.790636Z,62
2018-08-09T09:00:16.542246Z,75
2018-08-09T09:10:15.470133Z,82
2018-08-09T09:20:16.133416Z,72
2018-08-09T09:40:14.537953Z,78
2018-08-09T09:50:15.665305Z,79
2018-08-09T10:10:17.127253Z,66
2018-08-09T10:20:17.095662Z,65
2018-08-09T10:30:22.800530Z,65
2018-08-09T10:40:16.893733Z,68
2018-08-09T10:50:16.127432Z,55
2018-08-09T11:00:19.311150Z,53
2018-08-09T11:10:17.985466Z,51
2018-08-09T11:20:15.907827Z,44
2018-08-09T11:30:15.030936Z,44
2018-08-09T11:40:16.979038Z,46
2018-08-09T11:50:17.328441Z,49
2018-08-09T12:00:16.273976Z,51
2018-08-09T12:10:16.592431Z,50
2018-08-09T12:20:19.400289Z,52
2018-08-09T12:30:15.906059Z,45
2018-08-09T12:40:15.736514Z,41
2018-08-09T12:50:16.011331Z,54
2018-08-09T13:00:15.020036Z,52
2018-08-09T13:10:16.832799Z,56
2018-08-09T13:20:15.229886Z,62
2018-08-09T13:30:15.230211Z,57
2018-08-09T13:40:16.690680Z,66
2018-08-09T13:50:16.456760Z,65
2018-08-09T14:00:17.162588Z,56
2018-08-09T14:10:17.305167Z,55
2018-08-09T14:20:16.105457Z,57
2018-08-09T14:30:16.459572Z,52
2018-08-09T14:40:15.819427Z,53
2018-08-09T15:00:19.694566Z,57
2018-08-09T15:10:16.215303Z,59
2018-08-09T15:20:16.566922Z,66
2018-08-09T15:30:15.576572Z,69
2018-08-09T15:40:17.395576Z,71
2018-08-09T15:50:16.498825Z,74
2018-08-09T16:00:17.496518Z,78
2018-08-09T16:10:19.982561Z,84
2018-08-09T16:20:17.135241Z,88
2018-08-09T16:30:15.909119Z,97
2018-08-09T16:40:23.611794Z,99
2018-08-09T17:00:16.684625Z,127
2018-08-09T17:10:19.251535Z,134
2018-08-09T17:20:17.285788Z,150
2018-08-09T17:30:15.435852Z,161
2018-08-09T17:40:18.727955Z,160
2018-08-09T17:50:17.297381Z,146
2018-08-09T18:00:16.041648Z,140
2018-08-09T18:10:15.020358Z,149
2018-08-09T18:20:16.200598Z,145
2018-08-09T18:30:15.331289Z,134
2018-08-09T18:40:15.483228Z,132
2018-08-09T18:50:16.084618Z,118
2018-08-09T19:00:15.201603Z,133
2018-08-09T19:10:17.993318Z,117
2018-08-09T19:20:14.395843Z,98
2018-08-09T19:30:17.007255Z,96
2018-08-09T19:40:21.736124Z,98
2018-08-09T19:50:16.722281Z,97
2018-08-09T20:00:15.591659Z,76
2018-08-09T20:10:17.849829Z,73
2018-08-09T20:20:15.765622Z,69
2018-08-09T20:30:17.103945Z,61
2018-08-09T20:50:19.139913Z,64
2018-08-09T21:00:16.052138Z,56
2018-08-09T21:10:16.715327Z,43
2018-08-09T21:20:16.923558Z,44
2018-08-09T21:40:17.502944Z,31
2018-08-09T21:50:17.112619Z,27
2018-08-09T22:00:15.892316Z,26
2018-08-09T22:10:18.086581Z,25
2018-08-09T22:20:17.655138Z,24
2018-08-09T22:30:16.200436Z,24
2018-08-09T22:40:16.900754Z,20
2018-08-09T22:50:16.820764Z,20
2018-08-09T23:00:21.121548Z,20
2018-08-09T23:10:14.882967Z,20
2018-08-09T23:20:15.855722Z,20
2018-08-09T23:30:17.802568Z,20
2018-08-09T23:40:16.337566Z,20
2018-08-09T23:50:16.407306Z,20
2018-08-10T00:00:14.652581Z,20
2018-08-10T00:10:20.179878Z,20
2018-08-10T00:20:15.209702Z,20
2018-08-10T00:40:16.185991Z,20
2018-08-10T00:50:15.801184Z,20
2018-08-10T01:00:17.581213Z,20
2018-08-10T01:10:15.049910Z,20
2018-08-10T01:20:18.861551Z,20
2018-08-10T01:30:20.072631Z,20
2018-08-10T01:40:16.291603Z,20
2018-08-10T01:50:15.253742Z,20
2018-08-10T02:00:14.867415Z,20
2018-08-10T02:10:15.796086Z,20
2018-08-10T02:20:16.460144Z,20
2018-08-10T02:30:24.744416Z,20
2018-08-10T02:40:15.744087Z,20
2018-08-10T02:50:16.293382Z,20
2018-08-10T03:00:15.692674Z,20
2018-08-10T03:10:15.937646Z,20
2018-08-10T03:20:15.594582Z,20
2018-08-10T03:30:17.072098Z,20
2018-08-10T03:40:19.846630Z,20
2018-08-10T03:50:16.452598Z,20
2018-08-10T04:00:15.887469Z,20
2018-08-10T04:10:16.281475Z,20
2018-08-10T04:20:16.652643Z,20
2018-08-10T04:30:15.073477Z,20
2018-08-10T04:40:15.461835Z,20
2018-08-10T04:50:20.346092Z,20
2018-08-10T05:00:16.624576Z,22
2018-08-10T05:10:16.216033Z,33
2018-08-10T05:20:16.307833Z,42
2018-08-10T05:30:15.086257Z,45
2018-08-10T05:40:15.750935Z,53
2018-08-10T05:50:15.061057Z,55
2018-08-10T06:00:18.390367Z,74
2018-08-10T06:10:17.236890Z,78
2018-08-10T06:20:16.249109Z,72
2018-08-10T06:30:17.616329Z,70
2018-08-10T06:40:17.534170Z,63
2018-08-10T06:50:18.084996Z,57
2018-08-10T07:00:15.394319Z,58
2018-08-10T07:10:14.949697Z,55
2018-08-10T07:20:16.291451Z,47
2018-08-10T07:30:18.330563Z,43
2018-08-10T07:40:16.351399Z,42
2018-08-10T07:50:16.322203Z,47
2018-08-10T08:00:16.293732Z,50
2018-08-10T08:10:14.940226Z,43
2018-08-10T08:20:16.305531Z,46
2018-08-10T08:30:18.884705Z,59
2018-08-10T08:40:15.993071Z,60
2018-08-10T08:50:16.070287Z,68
2018-08-10T09:10:15.869313Z,79
2018-08-10T09:20:15.271953Z,91
2018-08-10T09:40:15.807671Z,84
2018-08-10T09:50:16.729290Z,79
2018-08-10T10:00:18.219469Z,88
2018-08-10T10:10:19.482375Z,91
2018-08-10T10:20:14.811403Z,87
2018-08-10T10:30:17.640207Z,80
2018-08-10T10:40:17.517341Z,80
2018-08-10T10:50:16.640508Z,80
2018-08-10T11:00:15.342345Z,76
2018-08-10T11:10:16.750119Z,76
2018-08-10T11:20:14.982860Z,76
2018-08-10T11:30:15.685217Z,66
2018-08-10T11:40:16.638114Z,64
2018-08-10T11:50:16.858610Z,68
2018-08-10T12:00:17.124118Z,63
2018-08-10T12:10:17.411504Z,59
2018-08-10T12:20:20.247698Z,53
2018-08-10T12:30:15.387698Z,54
2018-08-10T12:40:17.490064Z,50
2018-08-10T12:50:16.971018Z,49
2018-08-10T13:00:15.386378Z,54
2018-08-10T13:10:16.452481Z,59
2018-08-10T13:20:15.442452Z,64
2018-08-10T13:30:20.724946Z,56
2018-08-10T13:40:16.087416Z,58
2018-08-10T13:50:14.945939Z,60
2018-08-10T14:00:14.591833Z,57
2018-08-10T14:10:17.689393Z,59
2018-08-10T14:20:16.615740Z,63
2018-08-10T14:30:16.119564Z,67
2018-08-10T14:40:17.700776Z,64
2018-08-10T14:50:15.932201Z,66
2018-08-10T15:00:16.919218Z,71
2018-08-10T15:20:16.493807Z,77
2018-08-10T15:30:16.763175Z,71
2018-08-10T15:40:19.285147Z,68
2018-08-10T15:50:16.344466Z,63
2018-08-10T16:00:15.720838Z,67
2018-08-10T16:10:15.121600Z,69
2018-08-10T16:20:16.287200Z,65
2018-08-10T16:30:15.512878Z,76
2018-08-10T16:40:16.727321Z,83
2018-08-10T16:50:16.749813Z,90
2018-08-10T17:00:17.336114Z,113
2018-08-10T17:10:16.665819Z,103
2018-08-10T17:20:17.746451Z,109
2018-08-10T17:30:18.300942Z,104
2018-08-10T17:40:16.113134Z,99
2018-08-10T17:50:20.448205Z,90
2018-08-10T18:00:15.934530Z,86
2018-08-10T18:10:16.173274Z,62
2018-08-10T18:20:14.568135Z,60
2018-08-10T18:30:17.837111Z,59
2018-08-10T18:40:18.613999Z,68
2018-08-10T18:50:17.573851Z,60
2018-08-10T19:00:20.425887Z,58
2018-08-10T19:10:15.105340Z,58
2018-08-10T19:20:16.799699Z,61
2018-08-10T19:30:16.921195Z,55
2018-08-10T19:40:16.122332Z,55
2018-08-10T19:50:16.128969Z,58
2018-08-10T20:00:15.644098Z,56
2018-08-10T20:10:19.745747Z,52
2018-08-10T20:20:17.068867Z,41
2018-08-10T20:40:15.115751Z,29
2018-08-10T20:50:17.151999Z,26
2018-08-10T21:00:15.286493Z,24
2018-08-10T21:10:16.928197Z,27
2018-08-10T21:20:21.788783Z,26
2018-08-10T21:30:16.296961Z,25
2018-08-10T21:40:16.887330Z,22
2018-08-10T22:00:18.032757Z,20
2018-08-10T22:10:16.809304Z,20
2018-08-10T22:20:16.953123Z,20
2018-08-10T22:30:16.132734Z,20
2018-08-10T22:40:15.487136Z,20
2018-08-10T22:50:16.753353Z,20
2018-08-10T23:00:16.773181Z,20
2018-08-10T23:10:16.982035Z,20
2018-08-10T23:30:21.308393Z,20
2018-08-10T23:40:16.088190Z,20
2018-08-10T23:50:15.844922Z,20
2018-08-11T00:00:15.253552Z,20
2018-08-11T00:10:16.804240Z,20
2018-08-11T00:20:16.667131Z,20
2018-08-11T00:30:16.303583Z,20
2018-08-11T00:40:16.219100Z,20
2018-08-11T00:50:14.621721Z,20
2018-08-11T01:00:15.817970Z,20
2018-08-11T01:10:15.747686Z,20
2018-08-11T01:20:16.868735Z,20
2018-08-11T01:30:16.486147Z,20
2018-08-11T01:40:17.469356Z,20
2018-08-11T01:50:15.889859Z,20
2018-08-11T02:00:17.083597Z,20
2018-08-11T02:10:14.353803Z,20
2018-08-11T02:20:15.899385Z,20
2018-08-11T02:30:16.848530Z,20
2018-08-11T02:40:14.103386Z,20
2018-08-11T02:50:18.260962Z,20
2018-08-11T03:00:17.107711Z,20
2018-08-11T03:10:15.962824Z,20
2018-08-11T03:20:14.509218Z,20
2018-08-11T03:30:14.993121Z,20
2018-08-11T03:40:15.448859Z,20
2018-08-11T03:50:15.412453Z,20
2018-08-11T04:00:19.358116Z,20
2018-08-11T04:10:16.087475Z,20
2018-08-11T04:20:15.713894Z,20
2018-08-11T04:30:16.247226Z,20
2018-08-11T04:40:15.701229Z,20
2018-08-11T04:50:15.231875Z,20
2018-08-11T05:00:16.392630Z,20
2018-08-11T05:10:19.241046Z,20
2018-08-11T05:20:15.089852Z,20
2018-08-11T05:30:15.649935Z,20
2018-08-11T05:40:14.785723Z,20
2018-08-11T05:50:15.324720Z,20
2018-08-11T06:00:15.437385Z,20
2018-08-11T06:10:16.705821Z,24
2018-08-11T06:20:15.743533Z,22
2018-08-11T06:30:15.879887Z,27
2018-08-11T06:40:14.469285Z,26
2018-08-11T06:50:18.718748Z,27
2018-08-11T07:00:20.620990Z,28
2018-08-11T07:10:24.410474Z,39
2018-08-11T07:20:16.680085Z,42
2018-08-11T07:30:15.187170Z,57
2018-08-11T07:40:14.738863Z,70
2018-08-11T07:50:17.041611Z,74
2018-08-11T08:00:15.642604Z,82
2018-08-11T08:10:16.686858Z,88
2018-08-11T08:20:16.836664Z,97
2018-08-11T08:30:18.260015Z,109
2018-08-11T08:40:16.025141Z,109
2018-08-11T08:50:23.285230Z,107
2018-08-11T09:00:16.190152Z,109
2018-08-11T09:10:17.960859Z,111
2018-08-11T09:20:18.064527Z,103
2018-08-11T09:30:16.157071Z,81
2018-08-11T09:40:16.383749Z,70
2018-08-11T09:50:15.296029Z,73
2018-08-11T10:00:16.437483Z,82
2018-08-11T10:10:15.219083Z,91
2018-08-11T10:40:17.011131Z,92
2018-08-11T10:50:17.027009Z,96
2018-08-11T11:10:16.750504Z,90
2018-08-11T11:20:16.914202Z,85
2018-08-11T11:30:20.812432Z,73
2018-08-11T11:40:16.285106Z,73
2018-08-11T11:50:15.480314Z,72
2018-08-11T12:00:16.219707Z,58
2018-08-11T12:10:15.371757Z,63
2018-08-11T12:20:17.046683Z,62
2018-08-11T12:30:16.513316Z,58
2018-08-11T12:40:15.317739Z,62
2018-08-11T12:50:16.264675Z,58
2018-08-11T13:00:18.251707Z,51
2018-08-11T13:10:15.776164Z,49
2018-08-11T13:20:16.355088Z,48
2018-08-11T13:30:25.604633Z,50
2018-08-11T13:40:27.824839Z,53
2018-08-11T13:50:15.764759Z,52
2018-08-11T14:00:17.076020Z,56
2018-08-11T14:10:17.027797Z,57
2018-08-11T14:20:16.919287Z,58
2018-08-11T14:30:14.261335Z,56
2018-08-11T14:40:16.718604Z,51
2018-08-11T14:50:16.946315Z,46
2018-08-11T15:00:14.989105Z,41
2018-08-11T15:10:15.396896Z,35
2018-08-11T15:20:16.359356Z,41
2018-08-11T15:30:16.206679Z,38
2018-08-11T15:40:20.597721Z,32
2018-08-11T15:50:20.240589Z,34
2018-08-11T16:00:14.441192Z,34
2018-08-11T16:10:15.725912Z,37
2018-08-11T16:20:16.831044Z,42
2018-08-11T16:30:15.830010Z,40
2018-08-11T16:40:16.048894Z,44
2018-08-11T16:50:14.562571Z,43
2018-08-11T17:00:17.484392Z,43
2018-08-11T17:10:16.767657Z,40
2018-08-11T17:20:16.562541Z,39
2018-08-11T17:30:15.987781Z,38
2018-08-11T17:40:15.766769Z,38
2018-08-11T17:50:15.542730Z,42
2018-08-11T18:00:22.185638Z,37
2018-08-11T18:10:17.346759Z,43
2018-08-11T18:20:17.333645Z,41
2018-08-11T18:30:17.074651Z,36
2018-08-11T18:40:16.690331Z,35
2018-08-11T18:50:15.737324Z,37
2018-08-11T19:00:15.939772Z,35
2018-08-11T19:10:16.723807Z,37
2018-08-11T19:20:16.653918Z,31
2018-08-11T19:30:15.538152Z,38
2018-08-11T19:40:14.991167Z,36
2018-08-11T19:50:15.822311Z,35
2018-08-11T20:00:17.256877Z,30
2018-08-11T20:10:14.614567Z,28
2018-08-11T20:20:15.837477Z,30
2018-08-11T20:30:19.777216Z,32
2018-08-11T20:50:17.003480Z,27
2018-08-11T21:00:14.521251Z,26
2018-08-11T21:10:19.261767Z,23
2018-08-11T21:20:16.079445Z,28
2018-08-11T21:30:14.549458Z,27
2018-08-11T21:40:15.480381Z,25
2018-08-11T21:50:18.513649Z,20
2018-08-11T22:00:16.283773Z,20
2018-08-11T22:10:16.702586Z,20
2018-08-11T22:20:16.305811Z,20
2018-08-11T22:30:15.968173Z,20
2018-08-11T22:40:15.430557Z,20
2018-08-11T22:50:14.738036Z,20
2018-08-11T23:00:16.288362Z,20
2018-08-11T23:10:16.716685Z,20
2018-08-11T23:20:19.938608Z,20
2018-08-11T23:30:14.060731Z,20
2018-08-11T23:40:15.307130Z,20
2018-08-11T23:50:15.913667Z,20
2018-08-12T00:10:17.853635Z,20
2018-08-12T00:30:19.732651Z,20
2018-08-12T00:40:14.644831Z,20
2018-08-12T01:00:15.838548Z,20
2018-08-12T01:10:16.106349Z,20
2018-08-12T01:20:15.737396Z,20
2018-08-12T01:30:16.123741Z,20
2018-08-12T01:40:18.398315Z,20
2018-08-12T01:50:16.634516Z,20
2018-08-12T02:00:15.548836Z,20
2018-08-12T02:10:15.732790Z,20
2018-08-12T02:20:16.645703Z,20
2018-08-12T02:30:16.647684Z,20
2018-08-12T02:40:15.722516Z,20
2018-08-12T02:50:18.992469Z,20
2018-08-12T03:00:16.147597Z,20
2018-08-12T03:10:15.835604Z,20
2018-08-12T03:20:15.354069Z,20
2018-08-12T03:30:14.944563Z,20
2018-08-12T03:40:15.502856Z,20
2018-08-12T03:50:17.050413Z,20
2018-08-12T04:00:15.869625Z,20
2018-08-12T04:10:15.891516Z,20
2018-08-12T04:20:16.034631Z,20
2018-08-12T04:30:16.763859Z,20
2018-08-12T04:40:15.823002Z,20
2018-08-12T04:50:16.264401Z,20
2018-08-12T05:00:19.692942Z,20
2018-08-12T05:20:16.510798Z,20
2018-08-12T05:30:16.081211Z,20
2018-08-12T05:40:14.437015Z,20
2018-08-12T05:50:14.619641Z,20
2018-08-12T06:00:15.445802Z,20
2018-08-12T06:10:19.391446Z,20
2018-08-12T06:20:16.244678Z,20
2018-08-12T06:30:14.896201Z,21
2018-08-12T06:40:14.520697Z,22
2018-08-12T07:00:24.454384Z,28
2018-08-12T07:10:15.741677Z,27
2018-08-12T07:20:15.937599Z,34
2018-08-12T07:30:16.352583Z,43
2018-08-12T07:40:16.466421Z,52
2018-08-12T07:50:15.546083Z,58
2018-08-12T08:00:15.214540Z,63
2018-08-12T08:10:16.673648Z,67
2018-08-12T08:20:20.500406Z,78
2018-08-12T08:40:14.776987Z,70
2018-08-12T08:50:16.175626Z,68
2018-08-12T09:00:16.503778Z,73
2018-08-12T09:10:15.088622Z,79
2018-08-12T09:20:17.425097Z,82
2018-08-12T09:30:19.255545Z,91
2018-08-12T09:40:16.372188Z,90
2018-08-12T09:50:16.420719Z,92
2018-08-12T10:00:17.622592Z,92
2018-08-12T10:10:15.691646Z,88
2018-08-12T10:20:14.822591Z,84
2018-08-12T10:30:15.805092Z,68
2018-08-12T10:40:16.365028Z,59
2018-08-12T10:50:15.097586Z,57
2018-08-12T11:00:16.225807Z,61
2018-08-12T11:10:17.039442Z,41
2018-08-12T11:20:15.203972Z,50
2018-08-12T11:30:15.388227Z,54
2018-08-12T11:40:16.501699Z,58
2018-08-12T11:50:17.489547Z,54
2018-08-12T12:00:17.111810Z,57
2018-08-12T12:10:15.949273Z,56
2018-08-12T12:20:14.681037Z,54
2018-08-12T12:30:15.878928Z,50
2018-08-12T12:40:16.733157Z,45
2018-08-12T12:50:16.372691Z,46
2018-08-12T13:00:15.260648Z,54
2018-08-12T13:10:15.538048Z,48
2018-08-12T13:20:15.261796Z,48
2018-08-12T13:30:23.384353Z,47
2018-08-12T13:40:16.973517Z,49
2018-08-12T13:50:15.072457Z,48
2018-08-12T14:00:14.952283Z,45
2018-08-12T14:10:16.306977Z,47
2018-08-12T14:20:15.540250Z,57
2018-08-12T14:30:15.258183Z,57
2018-08-12T14:40:16.298428Z,54
